code,year,population,month,vlookup
HI,2006,1309731,5,HI+2006+5
ID,2006,1468669,5,ID+2006+5
IL,2006,12643955,5,IL+2006+5
IN,2006,6332669,5,IN+2006+5
IA,2006,2982644,5,IA+2006+5
KS,2006,2762931,5,KS+2006+5
KY,2006,4219239,5,KY+2006+5
LA,2006,4302665,5,LA+2006+5
ME,2006,1323619,5,ME+2006+5
MD,2006,5627367,5,MD+2006+5
MA,2006,6410084,5,MA+2006+5
MI,2006,10036081,5,MI+2006+5
MN,2006,5163555,5,MN+2006+5
MS,2006,2904978,5,MS+2006+5
MO,2006,5842704,5,MO+2006+5
MT,2006,952692,5,MT+2006+5
NE,2006,1772693,5,NE+2006+5
NV,2006,2522658,5,NV+2006+5
NH,2006,1308389,5,NH+2006+5
NJ,2006,8661679,5,NJ+2006+5
NM,2006,1962137,5,NM+2006+5
NY,2006,19104631,5,NY+2006+5
NC,2006,8917270,5,NC+2006+5
ND,2006,649422,5,ND+2006+5
OH,2006,11481213,5,OH+2006+5
OK,2006,3594090,5,OK+2006+5
OR,2006,3670883,5,OR+2006+5
PA,2006,12510809,5,PA+2006+5
RI,2006,1063096,5,RI+2006+5
SC,2006,4357847,5,SC+2006+5
SD,2006,783033,5,SD+2006+5
TN,2006,6088766,5,TN+2006+5
TX,2006,23359580,5,TX+2006+5
UT,2006,2525507,5,UT+2006+5
VT,2006,622892,5,VT+2006+5
VA,2006,7673725,5,VA+2006+5
WA,2006,6370753,5,WA+2006+5
WV,2006,1827912,5,WV+2006+5
WI,2006,5577655,5,WI+2006+5
WY,2006,522667,5,WY+2006+5
PR,2006,3805214,5,PR+2006+5
AL,2006,4628981,6,AL+2006+6
AK,2006,675302,6,AK+2006+6
AZ,2006,6029141,6,AZ+2006+6
AR,2006,2821761,6,AR+2006+6
CA,2006,36021202,6,CA+2006+6
CO,2006,4720423,6,CO+2006+6
CT,2006,3517460,6,CT+2006+6
DE,2006,859268,6,DE+2006+6
DC,2006,570681,6,DC+2006+6
FL,2006,18166990,6,FL+2006+6
GA,2006,9155813,6,GA+2006+6
HI,2006,1309731,6,HI+2006+6
ID,2006,1468669,6,ID+2006+6
IL,2006,12643955,6,IL+2006+6
IN,2006,6332669,6,IN+2006+6
IA,2006,2982644,6,IA+2006+6
KS,2006,2762931,6,KS+2006+6
KY,2006,4219239,6,KY+2006+6
LA,2006,4302665,6,LA+2006+6
ME,2006,1323619,6,ME+2006+6
MD,2006,5627367,6,MD+2006+6
MA,2006,6410084,6,MA+2006+6
MI,2006,10036081,6,MI+2006+6
MN,2006,5163555,6,MN+2006+6
MS,2006,2904978,6,MS+2006+6
MO,2006,5842704,6,MO+2006+6
MT,2006,952692,6,MT+2006+6
NE,2006,1772693,6,NE+2006+6
NV,2006,2522658,6,NV+2006+6
NH,2006,1308389,6,NH+2006+6
NJ,2006,8661679,6,NJ+2006+6
NM,2006,1962137,6,NM+2006+6
NY,2006,19104631,6,NY+2006+6
NC,2006,8917270,6,NC+2006+6
ND,2006,649422,6,ND+2006+6
OH,2006,11481213,6,OH+2006+6
OK,2006,3594090,6,OK+2006+6
OR,2006,3670883,6,OR+2006+6
PA,2006,12510809,6,PA+2006+6
RI,2006,1063096,6,RI+2006+6
SC,2006,4357847,6,SC+2006+6
SD,2006,783033,6,SD+2006+6
TN,2006,6088766,6,TN+2006+6
TX,2006,23359580,6,TX+2006+6
UT,2006,2525507,6,UT+2006+6
VT,2006,622892,6,VT+2006+6
VA,2006,7673725,6,VA+2006+6
WA,2006,6370753,6,WA+2006+6
WV,2006,1827912,6,WV+2006+6
WI,2006,5577655,6,WI+2006+6
WY,2006,522667,6,WY+2006+6
PR,2006,3805214,6,PR+2006+6
AL,2006,4628981,7,AL+2006+7
AK,2006,675302,7,AK+2006+7
AZ,2006,6029141,7,AZ+2006+7
AR,2006,2821761,7,AR+2006+7
CA,2006,36021202,7,CA+2006+7
CO,2006,4720423,7,CO+2006+7
CT,2006,3517460,7,CT+2006+7
DE,2006,859268,7,DE+2006+7
DC,2006,570681,7,DC+2006+7
FL,2006,18166990,7,FL+2006+7
GA,2006,9155813,7,GA+2006+7
HI,2006,1309731,7,HI+2006+7
ID,2006,1468669,7,ID+2006+7
IL,2006,12643955,7,IL+2006+7
IN,2006,6332669,7,IN+2006+7
IA,2006,2982644,7,IA+2006+7
KS,2006,2762931,7,KS+2006+7
KY,2006,4219239,7,KY+2006+7
LA,2006,4302665,7,LA+2006+7
ME,2006,1323619,7,ME+2006+7
MD,2006,5627367,7,MD+2006+7
MA,2006,6410084,7,MA+2006+7
MI,2006,10036081,7,MI+2006+7
MN,2006,5163555,7,MN+2006+7
MS,2006,2904978,7,MS+2006+7
MO,2006,5842704,7,MO+2006+7
MT,2006,952692,7,MT+2006+7
NE,2006,1772693,7,NE+2006+7
NV,2006,2522658,7,NV+2006+7
NH,2006,1308389,7,NH+2006+7
NJ,2006,8661679,7,NJ+2006+7
NM,2006,1962137,7,NM+2006+7
NY,2006,19104631,7,NY+2006+7
NC,2006,8917270,7,NC+2006+7
ND,2006,649422,7,ND+2006+7
OH,2006,11481213,7,OH+2006+7
OK,2006,3594090,7,OK+2006+7
OR,2006,3670883,7,OR+2006+7
PA,2006,12510809,7,PA+2006+7
RI,2006,1063096,7,RI+2006+7
SC,2006,4357847,7,SC+2006+7
SD,2006,783033,7,SD+2006+7
TN,2006,6088766,7,TN+2006+7
TX,2006,23359580,7,TX+2006+7
UT,2006,2525507,7,UT+2006+7
VT,2006,622892,7,VT+2006+7
VA,2006,7673725,7,VA+2006+7
WA,2006,6370753,7,WA+2006+7
WV,2006,1827912,7,WV+2006+7
WI,2006,5577655,7,WI+2006+7
WY,2006,522667,7,WY+2006+7
PR,2006,3805214,7,PR+2006+7
AL,2006,4628981,8,AL+2006+8
AK,2006,675302,8,AK+2006+8
AZ,2006,6029141,8,AZ+2006+8
AR,2006,2821761,8,AR+2006+8
CA,2006,36021202,8,CA+2006+8
CO,2006,4720423,8,CO+2006+8
CT,2006,3517460,8,CT+2006+8
DE,2006,859268,8,DE+2006+8
DC,2006,570681,8,DC+2006+8
FL,2006,18166990,8,FL+2006+8
GA,2006,9155813,8,GA+2006+8
HI,2006,1309731,8,HI+2006+8
ID,2006,1468669,8,ID+2006+8
IL,2006,12643955,8,IL+2006+8
IN,2006,6332669,8,IN+2006+8
IA,2006,2982644,8,IA+2006+8
KS,2006,2762931,8,KS+2006+8
KY,2006,4219239,8,KY+2006+8
LA,2006,4302665,8,LA+2006+8
ME,2006,1323619,8,ME+2006+8
MD,2006,5627367,8,MD+2006+8
MA,2006,6410084,8,MA+2006+8
MI,2006,10036081,8,MI+2006+8
MN,2006,5163555,8,MN+2006+8
MS,2006,2904978,8,MS+2006+8
MO,2006,5842704,8,MO+2006+8
MT,2006,952692,8,MT+2006+8
NE,2006,1772693,8,NE+2006+8
NV,2006,2522658,8,NV+2006+8
NH,2006,1308389,8,NH+2006+8
NJ,2006,8661679,8,NJ+2006+8
NM,2006,1962137,8,NM+2006+8
NY,2006,19104631,8,NY+2006+8
NC,2006,8917270,8,NC+2006+8
ND,2006,649422,8,ND+2006+8
OH,2006,11481213,8,OH+2006+8
OK,2006,3594090,8,OK+2006+8
OR,2006,3670883,8,OR+2006+8
PA,2006,12510809,8,PA+2006+8
RI,2006,1063096,8,RI+2006+8
SC,2006,4357847,8,SC+2006+8
SD,2006,783033,8,SD+2006+8
TN,2006,6088766,8,TN+2006+8
TX,2006,23359580,8,TX+2006+8
UT,2006,2525507,8,UT+2006+8
VT,2006,622892,8,VT+2006+8
VA,2006,7673725,8,VA+2006+8
WA,2006,6370753,8,WA+2006+8
WV,2006,1827912,8,WV+2006+8
WI,2006,5577655,8,WI+2006+8
WY,2006,522667,8,WY+2006+8
PR,2006,3805214,8,PR+2006+8
AL,2006,4628981,9,AL+2006+9
AK,2006,675302,9,AK+2006+9
AZ,2006,6029141,9,AZ+2006+9
AR,2006,2821761,9,AR+2006+9
CA,2006,36021202,9,CA+2006+9
CO,2006,4720423,9,CO+2006+9
CT,2006,3517460,9,CT+2006+9
DE,2006,859268,9,DE+2006+9
DC,2006,570681,9,DC+2006+9
FL,2006,18166990,9,FL+2006+9
GA,2006,9155813,9,GA+2006+9
HI,2006,1309731,9,HI+2006+9
ID,2006,1468669,9,ID+2006+9
IL,2006,12643955,9,IL+2006+9
IN,2006,6332669,9,IN+2006+9
IA,2006,2982644,9,IA+2006+9
KS,2006,2762931,9,KS+2006+9
KY,2006,4219239,9,KY+2006+9
LA,2006,4302665,9,LA+2006+9
ME,2006,1323619,9,ME+2006+9
MD,2006,5627367,9,MD+2006+9
MA,2006,6410084,9,MA+2006+9
MI,2006,10036081,9,MI+2006+9
MN,2006,5163555,9,MN+2006+9
MS,2006,2904978,9,MS+2006+9
MO,2006,5842704,9,MO+2006+9
MT,2006,952692,9,MT+2006+9
NE,2006,1772693,9,NE+2006+9
NV,2006,2522658,9,NV+2006+9
NH,2006,1308389,9,NH+2006+9
NJ,2006,8661679,9,NJ+2006+9
NM,2006,1962137,9,NM+2006+9
NY,2006,19104631,9,NY+2006+9
NC,2006,8917270,9,NC+2006+9
ND,2006,649422,9,ND+2006+9
OH,2006,11481213,9,OH+2006+9
OK,2006,3594090,9,OK+2006+9
OR,2006,3670883,9,OR+2006+9
PA,2006,12510809,9,PA+2006+9
RI,2006,1063096,9,RI+2006+9
SC,2006,4357847,9,SC+2006+9
SD,2006,783033,9,SD+2006+9
TN,2006,6088766,9,TN+2006+9
TX,2006,23359580,9,TX+2006+9
UT,2006,2525507,9,UT+2006+9
VT,2006,622892,9,VT+2006+9
VA,2006,7673725,9,VA+2006+9
WA,2006,6370753,9,WA+2006+9
WV,2006,1827912,9,WV+2006+9
WI,2006,5577655,9,WI+2006+9
WY,2006,522667,9,WY+2006+9
PR,2006,3805214,9,PR+2006+9
AL,2006,4628981,10,AL+2006+10
AK,2006,675302,10,AK+2006+10
AZ,2006,6029141,10,AZ+2006+10
AR,2006,2821761,10,AR+2006+10
CA,2006,36021202,10,CA+2006+10
CO,2006,4720423,10,CO+2006+10
CT,2006,3517460,10,CT+2006+10
DE,2006,859268,10,DE+2006+10
DC,2006,570681,10,DC+2006+10
FL,2006,18166990,10,FL+2006+10
GA,2006,9155813,10,GA+2006+10
HI,2006,1309731,10,HI+2006+10
ID,2006,1468669,10,ID+2006+10
IL,2006,12643955,10,IL+2006+10
IN,2006,6332669,10,IN+2006+10
IA,2006,2982644,10,IA+2006+10
KS,2006,2762931,10,KS+2006+10
KY,2006,4219239,10,KY+2006+10
LA,2006,4302665,10,LA+2006+10
ME,2006,1323619,10,ME+2006+10
MD,2006,5627367,10,MD+2006+10
MA,2006,6410084,10,MA+2006+10
MI,2006,10036081,10,MI+2006+10
MN,2006,5163555,10,MN+2006+10
MS,2006,2904978,10,MS+2006+10
MO,2006,5842704,10,MO+2006+10
MT,2006,952692,10,MT+2006+10
NE,2006,1772693,10,NE+2006+10
NV,2006,2522658,10,NV+2006+10
NH,2006,1308389,10,NH+2006+10
NJ,2006,8661679,10,NJ+2006+10
NM,2006,1962137,10,NM+2006+10
NY,2006,19104631,10,NY+2006+10
NC,2006,8917270,10,NC+2006+10
ND,2006,649422,10,ND+2006+10
OH,2006,11481213,10,OH+2006+10
OK,2006,3594090,10,OK+2006+10
OR,2006,3670883,10,OR+2006+10
PA,2006,12510809,10,PA+2006+10
RI,2006,1063096,10,RI+2006+10
SC,2006,4357847,10,SC+2006+10
SD,2006,783033,10,SD+2006+10
TN,2006,6088766,10,TN+2006+10
TX,2006,23359580,10,TX+2006+10
UT,2006,2525507,10,UT+2006+10
VT,2006,622892,10,VT+2006+10
VA,2006,7673725,10,VA+2006+10
WA,2006,6370753,10,WA+2006+10
WV,2006,1827912,10,WV+2006+10
WI,2006,5577655,10,WI+2006+10
WY,2006,522667,10,WY+2006+10
PR,2006,3805214,10,PR+2006+10
AL,2006,4628981,11,AL+2006+11
AK,2006,675302,11,AK+2006+11
AZ,2006,6029141,11,AZ+2006+11
AR,2006,2821761,11,AR+2006+11
CA,2006,36021202,11,CA+2006+11
CO,2006,4720423,11,CO+2006+11
CT,2006,3517460,11,CT+2006+11
DE,2006,859268,11,DE+2006+11
DC,2006,570681,11,DC+2006+11
FL,2006,18166990,11,FL+2006+11
GA,2006,9155813,11,GA+2006+11
HI,2006,1309731,11,HI+2006+11
ID,2006,1468669,11,ID+2006+11
IL,2006,12643955,11,IL+2006+11
IN,2006,6332669,11,IN+2006+11
IA,2006,2982644,11,IA+2006+11
KS,2006,2762931,11,KS+2006+11
KY,2006,4219239,11,KY+2006+11
LA,2006,4302665,11,LA+2006+11
ME,2006,1323619,11,ME+2006+11
MD,2006,5627367,11,MD+2006+11
MA,2006,6410084,11,MA+2006+11
MI,2006,10036081,11,MI+2006+11
MN,2006,5163555,11,MN+2006+11
MS,2006,2904978,11,MS+2006+11
MO,2006,5842704,11,MO+2006+11
MT,2006,952692,11,MT+2006+11
NE,2006,1772693,11,NE+2006+11
NV,2006,2522658,11,NV+2006+11
NH,2006,1308389,11,NH+2006+11
NJ,2006,8661679,11,NJ+2006+11
NM,2006,1962137,11,NM+2006+11
NY,2006,19104631,11,NY+2006+11
NC,2006,8917270,11,NC+2006+11
ND,2006,649422,11,ND+2006+11
OH,2006,11481213,11,OH+2006+11
OK,2006,3594090,11,OK+2006+11
OR,2006,3670883,11,OR+2006+11
PA,2006,12510809,11,PA+2006+11
RI,2006,1063096,11,RI+2006+11
SC,2006,4357847,11,SC+2006+11
SD,2006,783033,11,SD+2006+11
TN,2006,6088766,11,TN+2006+11
TX,2006,23359580,11,TX+2006+11
UT,2006,2525507,11,UT+2006+11
VT,2006,622892,11,VT+2006+11
VA,2006,7673725,11,VA+2006+11
WA,2006,6370753,11,WA+2006+11
WV,2006,1827912,11,WV+2006+11
WI,2006,5577655,11,WI+2006+11
WY,2006,522667,11,WY+2006+11
PR,2006,3805214,11,PR+2006+11
AL,2006,4628981,12,AL+2006+12
AK,2006,675302,12,AK+2006+12
AZ,2006,6029141,12,AZ+2006+12
AR,2006,2821761,12,AR+2006+12
CA,2006,36021202,12,CA+2006+12
CO,2006,4720423,12,CO+2006+12
CT,2006,3517460,12,CT+2006+12
DE,2006,859268,12,DE+2006+12
DC,2006,570681,12,DC+2006+12
FL,2006,18166990,12,FL+2006+12
GA,2006,9155813,12,GA+2006+12
HI,2006,1309731,12,HI+2006+12
ID,2006,1468669,12,ID+2006+12
IL,2006,12643955,12,IL+2006+12
IN,2006,6332669,12,IN+2006+12
IA,2006,2982644,12,IA+2006+12
KS,2006,2762931,12,KS+2006+12
KY,2006,4219239,12,KY+2006+12
LA,2006,4302665,12,LA+2006+12
ME,2006,1323619,12,ME+2006+12
MD,2006,5627367,12,MD+2006+12
MA,2006,6410084,12,MA+2006+12
MI,2006,10036081,12,MI+2006+12
MN,2006,5163555,12,MN+2006+12
MS,2006,2904978,12,MS+2006+12
MO,2006,5842704,12,MO+2006+12
MT,2006,952692,12,MT+2006+12
NE,2006,1772693,12,NE+2006+12
NV,2006,2522658,12,NV+2006+12
NH,2006,1308389,12,NH+2006+12
NJ,2006,8661679,12,NJ+2006+12
NM,2006,1962137,12,NM+2006+12
NY,2006,19104631,12,NY+2006+12
NC,2006,8917270,12,NC+2006+12
ND,2006,649422,12,ND+2006+12
OH,2006,11481213,12,OH+2006+12
OK,2006,3594090,12,OK+2006+12
OR,2006,3670883,12,OR+2006+12
PA,2006,12510809,12,PA+2006+12
RI,2006,1063096,12,RI+2006+12
SC,2006,4357847,12,SC+2006+12
SD,2006,783033,12,SD+2006+12
TN,2006,6088766,12,TN+2006+12
TX,2006,23359580,12,TX+2006+12
UT,2006,2525507,12,UT+2006+12
VT,2006,622892,12,VT+2006+12
VA,2006,7673725,12,VA+2006+12
WA,2006,6370753,12,WA+2006+12
WV,2006,1827912,12,WV+2006+12
WI,2006,5577655,12,WI+2006+12
WY,2006,522667,12,WY+2006+12
PR,2006,3805214,12,PR+2006+12
AL,2007,4672840,1,AL+2007+1
AK,2007,680300,1,AK+2007+1
AZ,2007,6167681,1,AZ+2007+1
AR,2007,2848650,1,AR+2007+1
CA,2007,36250311,1,CA+2007+1
CO,2007,4803868,1,CO+2007+1
CT,2007,3527270,1,CT+2007+1
DE,2007,871749,1,DE+2007+1
DC,2007,574404,1,DC+2007+1
FL,2007,18367842,1,FL+2007+1
GA,2007,9349988,1,GA+2007+1
HI,2007,1315675,1,HI+2007+1
ID,2007,1505105,1,ID+2007+1
IL,2007,12695866,1,IL+2007+1
IN,2007,6379599,1,IN+2007+1
IA,2007,2999212,1,IA+2007+1
KS,2007,2783785,1,KS+2007+1
KY,2007,4256672,1,KY+2007+1
LA,2007,4375581,1,LA+2007+1
ME,2007,1327040,1,ME+2007+1
MD,2007,5653408,1,MD+2007+1
MA,2007,6431559,1,MA+2007+1
MI,2007,10001284,1,MI+2007+1
MN,2007,5207203,1,MN+2007+1
MS,2007,2928350,1,MS+2007+1
MO,2007,5887612,1,MO+2007+1
MT,2007,964706,1,MT+2007+1
NE,2007,1783440,1,NE+2007+1
NV,2007,2601072,1,NV+2007+1
NH,2007,1312540,1,NH+2007+1
NJ,2007,8677885,1,NJ+2007+1
NM,2007,1990070,1,NM+2007+1
NY,2007,19132335,1,NY+2007+1
NC,2007,9118037,1,NC+2007+1
ND,2007,652822,1,ND+2007+1
OH,2007,11500468,1,OH+2007+1
OK,2007,3634349,1,OK+2007+1
OR,2007,3722417,1,OR+2007+1
PA,2007,12563937,1,PA+2007+1
RI,2007,1057315,1,RI+2007+1
SC,2007,4444110,1,SC+2007+1
SD,2007,791623,1,SD+2007+1
TN,2007,6175727,1,TN+2007+1
TX,2007,23831983,1,TX+2007+1
UT,2007,2597746,1,UT+2007+1
VT,2007,623481,1,VT+2007+1
VA,2007,7751000,1,VA+2007+1
WA,2007,6461587,1,WA+2007+1
WV,2007,1834052,1,WV+2007+1
WI,2007,5610775,1,WI+2007+1
WY,2007,534876,1,WY+2007+1
PR,2007,3782995,1,PR+2007+1
AL,2007,4672840,2,AL+2007+2
AK,2007,680300,2,AK+2007+2
AZ,2007,6167681,2,AZ+2007+2
AR,2007,2848650,2,AR+2007+2
CA,2007,36250311,2,CA+2007+2
CO,2007,4803868,2,CO+2007+2
CT,2007,3527270,2,CT+2007+2
DE,2007,871749,2,DE+2007+2
DC,2007,574404,2,DC+2007+2
FL,2007,18367842,2,FL+2007+2
GA,2007,9349988,2,GA+2007+2
HI,2007,1315675,2,HI+2007+2
ID,2007,1505105,2,ID+2007+2
IL,2007,12695866,2,IL+2007+2
IN,2007,6379599,2,IN+2007+2
IA,2007,2999212,2,IA+2007+2
KS,2007,2783785,2,KS+2007+2
KY,2007,4256672,2,KY+2007+2
LA,2007,4375581,2,LA+2007+2
ME,2007,1327040,2,ME+2007+2
MD,2007,5653408,2,MD+2007+2
MA,2007,6431559,2,MA+2007+2
MI,2007,10001284,2,MI+2007+2
MN,2007,5207203,2,MN+2007+2
MS,2007,2928350,2,MS+2007+2
MO,2007,5887612,2,MO+2007+2
MT,2007,964706,2,MT+2007+2
NE,2007,1783440,2,NE+2007+2
NV,2007,2601072,2,NV+2007+2
NH,2007,1312540,2,NH+2007+2
NJ,2007,8677885,2,NJ+2007+2
NM,2007,1990070,2,NM+2007+2
NY,2007,19132335,2,NY+2007+2
NC,2007,9118037,2,NC+2007+2
ND,2007,652822,2,ND+2007+2
OH,2007,11500468,2,OH+2007+2
OK,2007,3634349,2,OK+2007+2
OR,2007,3722417,2,OR+2007+2
PA,2007,12563937,2,PA+2007+2
RI,2007,1057315,2,RI+2007+2
SC,2007,4444110,2,SC+2007+2
SD,2007,791623,2,SD+2007+2
TN,2007,6175727,2,TN+2007+2
TX,2007,23831983,2,TX+2007+2
UT,2007,2597746,2,UT+2007+2
VT,2007,623481,2,VT+2007+2
VA,2007,7751000,2,VA+2007+2
WA,2007,6461587,2,WA+2007+2
WV,2007,1834052,2,WV+2007+2
WI,2007,5610775,2,WI+2007+2
WY,2007,534876,2,WY+2007+2
PR,2007,3782995,2,PR+2007+2
AL,2007,4672840,3,AL+2007+3
AK,2007,680300,3,AK+2007+3
AZ,2007,6167681,3,AZ+2007+3
AR,2007,2848650,3,AR+2007+3
CA,2007,36250311,3,CA+2007+3
CO,2007,4803868,3,CO+2007+3
CT,2007,3527270,3,CT+2007+3
DE,2007,871749,3,DE+2007+3
DC,2007,574404,3,DC+2007+3
FL,2007,18367842,3,FL+2007+3
GA,2007,9349988,3,GA+2007+3
HI,2007,1315675,3,HI+2007+3
ID,2007,1505105,3,ID+2007+3
IL,2007,12695866,3,IL+2007+3
IN,2007,6379599,3,IN+2007+3
IA,2007,2999212,3,IA+2007+3
KS,2007,2783785,3,KS+2007+3
KY,2007,4256672,3,KY+2007+3
LA,2007,4375581,3,LA+2007+3
ME,2007,1327040,3,ME+2007+3
MD,2007,5653408,3,MD+2007+3
MA,2007,6431559,3,MA+2007+3
MI,2007,10001284,3,MI+2007+3
MN,2007,5207203,3,MN+2007+3
MS,2007,2928350,3,MS+2007+3
MO,2007,5887612,3,MO+2007+3
MT,2007,964706,3,MT+2007+3
NE,2007,1783440,3,NE+2007+3
NV,2007,2601072,3,NV+2007+3
NH,2007,1312540,3,NH+2007+3
NJ,2007,8677885,3,NJ+2007+3
NM,2007,1990070,3,NM+2007+3
NY,2007,19132335,3,NY+2007+3
NC,2007,9118037,3,NC+2007+3
ND,2007,652822,3,ND+2007+3
OH,2007,11500468,3,OH+2007+3
OK,2007,3634349,3,OK+2007+3
OR,2007,3722417,3,OR+2007+3
PA,2007,12563937,3,PA+2007+3
RI,2007,1057315,3,RI+2007+3
SC,2007,4444110,3,SC+2007+3
SD,2007,791623,3,SD+2007+3
TN,2007,6175727,3,TN+2007+3
TX,2007,23831983,3,TX+2007+3
UT,2007,2597746,3,UT+2007+3
VT,2007,623481,3,VT+2007+3
VA,2007,7751000,3,VA+2007+3
WA,2007,6461587,3,WA+2007+3
WV,2007,1834052,3,WV+2007+3
WI,2007,5610775,3,WI+2007+3
WY,2007,534876,3,WY+2007+3
PR,2007,3782995,3,PR+2007+3
AL,2007,4672840,4,AL+2007+4
AK,2007,680300,4,AK+2007+4
AZ,2007,6167681,4,AZ+2007+4
AR,2007,2848650,4,AR+2007+4
CA,2007,36250311,4,CA+2007+4
CO,2007,4803868,4,CO+2007+4
CT,2007,3527270,4,CT+2007+4
DE,2007,871749,4,DE+2007+4
DC,2007,574404,4,DC+2007+4
FL,2007,18367842,4,FL+2007+4
GA,2007,9349988,4,GA+2007+4
HI,2007,1315675,4,HI+2007+4
ID,2007,1505105,4,ID+2007+4
IL,2007,12695866,4,IL+2007+4
IN,2007,6379599,4,IN+2007+4
IA,2007,2999212,4,IA+2007+4
KS,2007,2783785,4,KS+2007+4
KY,2007,4256672,4,KY+2007+4
LA,2007,4375581,4,LA+2007+4
ME,2007,1327040,4,ME+2007+4
MD,2007,5653408,4,MD+2007+4
MA,2007,6431559,4,MA+2007+4
MI,2007,10001284,4,MI+2007+4
MN,2007,5207203,4,MN+2007+4
MS,2007,2928350,4,MS+2007+4
MO,2007,5887612,4,MO+2007+4
MT,2007,964706,4,MT+2007+4
NE,2007,1783440,4,NE+2007+4
NV,2007,2601072,4,NV+2007+4
NH,2007,1312540,4,NH+2007+4
NJ,2007,8677885,4,NJ+2007+4
NM,2007,1990070,4,NM+2007+4
NY,2007,19132335,4,NY+2007+4
NC,2007,9118037,4,NC+2007+4
ND,2007,652822,4,ND+2007+4
OH,2007,11500468,4,OH+2007+4
OK,2007,3634349,4,OK+2007+4
OR,2007,3722417,4,OR+2007+4
PA,2007,12563937,4,PA+2007+4
RI,2007,1057315,4,RI+2007+4
SC,2007,4444110,4,SC+2007+4
SD,2007,791623,4,SD+2007+4
TN,2007,6175727,4,TN+2007+4
TX,2007,23831983,4,TX+2007+4
UT,2007,2597746,4,UT+2007+4
VT,2007,623481,4,VT+2007+4
VA,2007,7751000,4,VA+2007+4
WA,2007,6461587,4,WA+2007+4
WV,2007,1834052,4,WV+2007+4
WI,2007,5610775,4,WI+2007+4
WY,2007,534876,4,WY+2007+4
PR,2007,3782995,4,PR+2007+4
AL,2007,4672840,5,AL+2007+5
AK,2007,680300,5,AK+2007+5
AZ,2007,6167681,5,AZ+2007+5
AR,2007,2848650,5,AR+2007+5
CA,2007,36250311,5,CA+2007+5
CO,2007,4803868,5,CO+2007+5
CT,2007,3527270,5,CT+2007+5
DE,2007,871749,5,DE+2007+5
DC,2007,574404,5,DC+2007+5
FL,2007,18367842,5,FL+2007+5
GA,2007,9349988,5,GA+2007+5
HI,2007,1315675,5,HI+2007+5
ID,2007,1505105,5,ID+2007+5
IL,2007,12695866,5,IL+2007+5
IN,2007,6379599,5,IN+2007+5
IA,2007,2999212,5,IA+2007+5
KS,2007,2783785,5,KS+2007+5
KY,2007,4256672,5,KY+2007+5
LA,2007,4375581,5,LA+2007+5
ME,2007,1327040,5,ME+2007+5
MD,2007,5653408,5,MD+2007+5
MA,2007,6431559,5,MA+2007+5
MI,2007,10001284,5,MI+2007+5
MN,2007,5207203,5,MN+2007+5
MS,2007,2928350,5,MS+2007+5
MO,2007,5887612,5,MO+2007+5
MT,2007,964706,5,MT+2007+5
NE,2007,1783440,5,NE+2007+5
NV,2007,2601072,5,NV+2007+5
NH,2007,1312540,5,NH+2007+5
NJ,2007,8677885,5,NJ+2007+5
NM,2007,1990070,5,NM+2007+5
NY,2007,19132335,5,NY+2007+5
NC,2007,9118037,5,NC+2007+5
ND,2007,652822,5,ND+2007+5
OH,2007,11500468,5,OH+2007+5
OK,2007,3634349,5,OK+2007+5
OR,2007,3722417,5,OR+2007+5
PA,2007,12563937,5,PA+2007+5
RI,2007,1057315,5,RI+2007+5
SC,2007,4444110,5,SC+2007+5
SD,2007,791623,5,SD+2007+5
TN,2007,6175727,5,TN+2007+5
TX,2007,23831983,5,TX+2007+5
UT,2007,2597746,5,UT+2007+5
VT,2007,623481,5,VT+2007+5
VA,2007,7751000,5,VA+2007+5
WA,2007,6461587,5,WA+2007+5
WV,2007,1834052,5,WV+2007+5
WI,2007,5610775,5,WI+2007+5
WY,2007,534876,5,WY+2007+5
PR,2007,3782995,5,PR+2007+5
AL,2007,4672840,6,AL+2007+6
AK,2007,680300,6,AK+2007+6
AZ,2007,6167681,6,AZ+2007+6
AR,2007,2848650,6,AR+2007+6
CA,2007,36250311,6,CA+2007+6
CO,2007,4803868,6,CO+2007+6
CT,2007,3527270,6,CT+2007+6
DE,2007,871749,6,DE+2007+6
DC,2007,574404,6,DC+2007+6
FL,2007,18367842,6,FL+2007+6
GA,2007,9349988,6,GA+2007+6
HI,2007,1315675,6,HI+2007+6
ID,2007,1505105,6,ID+2007+6
IL,2007,12695866,6,IL+2007+6
IN,2007,6379599,6,IN+2007+6
IA,2007,2999212,6,IA+2007+6
KS,2007,2783785,6,KS+2007+6
KY,2007,4256672,6,KY+2007+6
LA,2007,4375581,6,LA+2007+6
ME,2007,1327040,6,ME+2007+6
MD,2007,5653408,6,MD+2007+6
MA,2007,6431559,6,MA+2007+6
MI,2007,10001284,6,MI+2007+6
MN,2007,5207203,6,MN+2007+6
MS,2007,2928350,6,MS+2007+6
MO,2007,5887612,6,MO+2007+6
MT,2007,964706,6,MT+2007+6
NE,2007,1783440,6,NE+2007+6
NV,2007,2601072,6,NV+2007+6
NH,2007,1312540,6,NH+2007+6
NJ,2007,8677885,6,NJ+2007+6
NM,2007,1990070,6,NM+2007+6
NY,2007,19132335,6,NY+2007+6
NC,2007,9118037,6,NC+2007+6
ND,2007,652822,6,ND+2007+6
OH,2007,11500468,6,OH+2007+6
